DPSA1,FNSA3,FPSA1,MW,nCl,FPSA3,nH,MOMI-X,MOMI-Y,MOMI-Z,FilterItLogS,SLogP,label
173.8763023447,-0.0555165999,0.6500195795,313.146012596,0,0.0355032565,23,7081.7529538771,6867.7373734378,506.2709349978,-3.8693125284,1.1297,1
174.6563716,-0.0329824272,0.6842865434,220.15756326,0,0.0282712565,20,1988.5411593662,1842.5855308469,700.4122608476,-3.8710953889,2.32162,0
179.4802792533,-0.0518160643,0.6582065285,349.155704688,1,0.0369080307,24,5283.1440047133,4022.0608253132,1622.6203248779,-3.8718698045,2.535,1
98.0643783495,-0.0530580504,0.6198739722,253.018893936,1,0.0483852654,8,2287.8845490217,1778.1825374817,655.2273038757,-3.8823690545,1.7158,0
139.6165493541,-0.0805544204,0.6624285369,241.096359972,0,0.0646704973,11,2257.4964917037,1901.799102676,651.9974673394,-3.8861797169,0.8192,1
46.9556373599,-0.0846672407,0.5452783876,313.10625596,0,0.0337624587,15,4400.8606463397,3470.2021952771,1136.6303629382,-3.891770368,1.9056,1
23.9027039684,-0.073413903,0.5263643253,248.061948624,0,0.0417258015,12,3136.1909004871,2737.4603780507,500.8620457806,-3.8936121337,1.96432,0
130.3435850481,-0.1035387414,0.5993370667,372.168521868,0,0.0588396848,24,9449.533684921,8291.0464674632,1910.644657847,-3.8939016388,1.8641,1
277.0051057803,-0.0456104667,0.7477907755,326.199428072,0,0.0383834152,26,4576.2164142986,3989.0996473432,1130.4214391706,-3.8961646959,3.3972,1
169.4926505537,-0.0260678526,0.6830391612,253.146664228,0,0.0376187905,19,2189.6801275802,1750.3668393884,843.5347707258,-3.8990345482,3.238,1
267.2087467302,-0.0546421303,0.7494995827,327.219829168,0,0.0377448006,29,3549.636911406,2941.3211709116,1294.2397964572,-3.9032722161,3.3656,1
212.0909166022,-0.0476730199,0.6925624273,277.179026976,0,0.0346835144,23,4702.524880753,4102.0257921421,923.0400167935,-3.9083715005,1.7166,1
-93.0288269088,-0.095634343,0.4079725049,338.012805512,1,0.0424444465,11,3649.2553270382,3326.4325626879,1202.856562309,-3.9105132511,0.9242,1
157.3719561552,-0.048117642,0.6536309849,259.157228912,0,0.0387163468,21,3218.7898713651,2641.1862438672,908.9607175397,-3.9149965459,2.5775,1
184.6802264519,-0.0181974334,0.6986247992,264.16264864,0,0.0357427106,20,2289.5619053843,1582.2475649477,1028.4623771489,-3.9157796587,3.0839,1
81.4741636815,-0.0933692043,0.5563725137,521.136904456,0,0.0473267472,23,9532.21443474,7841.6781144111,3536.891857386,-3.9166585334,1.4382,0
139.9718659414,-0.0567243652,0.6179089557,366.161328312,0,0.0343770673,26,5513.7195433506,4803.6720362835,1432.7078570495,-3.9168949932,2.16852,1
222.6423154112,-0.0860350236,0.6590773551,405.201218964,0,0.0441571501,27,10522.0019873918,8298.6988985457,2899.8048672975,-3.9224128387,0.3312,0
331.4943794229,-0.0815388151,0.702061733,556.28969962,0,0.0427195068,40,15430.2470042752,13363.3362254707,3280.7866223548,-3.9260748646,1.3223,1
236.0754010454,-0.0456608412,0.7255979823,285.209264484,0,0.0362810869,27,2882.7597180958,2361.922799413,1216.2324971831,-3.9310917864,3.8826,0
-47.4953821518,-0.1209661187,0.4603037522,373.10625596,0,0.0437135284,15,6632.3489250382,4432.0526567295,2394.6403215546,-3.9399841564,3.7107,1
239.4835069507,-0.0251949732,0.6997479937,362.199428072,0,0.036406206,26,5486.3225614795,4579.142886404,1538.8803068133,-3.9429252601,3.8649,1
259.3550101798,-0.0696639012,0.675882958,507.30184454,0,0.035252791,45,10386.045385062,9530.3028091569,2684.2781571725,-3.9465588661,3.8668,1
166.5939020289,-0.0401649162,0.6819010848,266.116761068,0,0.0390682459,14,2269.4510577544,1461.2027345451,1025.5499913947,-3.9500388074,2.65122,1
172.4870777822,-0.0560238251,0.6619408044,324.208930136,0,0.0327306559,28,3906.1213362234,3839.1509552282,832.8663301926,-3.9528259707,4.0487,1
136.4678537021,-0.077215402,0.6255824522,341.117569592,0,0.0438704114,16,5308.5324566668,4851.1793480103,1131.7048486601,-3.9530587014,2.6198,1
35.9114256625,-0.110296627,0.5299093254,416.109625,0,0.0466582723,15,7447.4159080925,4783.5410849634,2832.1397810916,-3.9566016824,1.8945,1
24.7627434725,-0.1284333408,0.5177202013,451.160416772,0,0.0555487755,21,8446.0368510838,7045.4716348609,3206.0416923866,-3.9572109288,0.5833,1
-49.2789309188,-0.1027702153,0.4660172872,776.854108664,0,0.0451175981,22,10789.0691472298,7656.4044119457,6597.3790456582,-3.9636033579,-1.0143,0
17.3248353037,-0.125235409,0.5176650907,305.081871052,1,0.054197769,16,3783.5280745918,3005.0106107059,1073.7702689064,-3.9655257238,2.7344,0
231.4799417503,-0.0413093911,0.7163780981,262.168127944,0,0.0403079232,22,4261.2938130613,3818.5349134372,567.121089044,-3.9661695501,2.21402,1
378.6418572287,-0.0774227759,0.6916225351,589.322396716,0,0.0507670804,43,31569.0011373495,28515.522634373,4741.2005746656,-3.9675181302,0.3704,0
237.1405659009,-0.0661975243,0.6400184607,547.235221524,0,0.0404126398,37,15344.4394188438,12496.4550418591,3872.9880374025,-3.9696885651,2.3753,1
216.8691398936,-0.055716891,0.6912554081,339.19467704,0,0.0376124243,25,3648.6768039667,3295.2686622462,1729.8830520173,-3.9898411203,1.9247,0
208.8085759271,-0.0588600468,0.6892497324,292.178692628,0,0.038422725,24,4941.4313006766,4621.3266605445,758.6021474267,-3.9920150095,1.6991,1
214.988472895,-0.0782541344,0.6352584405,585.305015336,0,0.0421131761,43,9425.5873929509,8231.0520517009,5113.5298355205,-3.9953122535,2.5376,1
79.5362388215,-0.0888292593,0.5586483512,411.184586532,0,0.0389495977,26,8798.4888332894,6651.4600271728,2559.7722871199,-3.9986606282,4.6281,0
272.7463325432,-0.0333713537,0.7202075579,357.230393852,0,0.0315789045,31,5675.028964868,5108.1039760854,1282.4550132782,-4.0078698918,3.3429,1
169.7718206381,-0.0663094621,0.66565512,311.18852904,0,0.0277883092,25,3882.1100099983,3816.6422107806,805.0143801777,-4.0082620817,3.83718,1
220.0789621382,-0.054193966,0.7500206491,232.121177752,0,0.0483995106,16,2074.2270166,1334.4134909566,923.1781668802,-4.010222006,1.8551,0
236.4864005189,-0.036380986,0.7305766259,293.152812228,0,0.0355583738,19,4091.1569191571,3720.2986409412,681.4331557584,-4.0181672115,3.12852,1
49.9001189191,-0.1222655531,0.5340345223,477.176066836,0,0.0585744003,23,14692.9558992827,13866.1456059005,1805.2481117589,-4.0198553027,0.9816,1
31.5406138409,-0.1194203415,0.5211128024,477.176066836,0,0.0567280255,23,16923.0341254233,16651.801894209,1420.5248810553,-4.0198553027,0.9816,1
-73.8077692981,-0.1101021595,0.4241620121,302.011264224,2,0.0308503565,12,3994.2229568335,3498.0002804502,702.3537662938,-4.0205708698,3.6057,0
268.3239201851,-0.0105611273,0.7991823521,243.1986998,0,0.0301867309,25,1690.9237088995,1312.2631871551,944.7245704803,-4.0263669916,4.3319,1
-156.3149515743,-0.0977488191,0.3974622814,546.96123694,2,0.0368045143,15,19261.784030192,17112.0427704001,2741.5183496236,-4.0290481508,1.84592,0
370.1359761908,-0.0251460794,0.7931091528,383.257277296,0,0.0369271518,33,5903.650223164,4401.7487447721,2091.2279373667,-4.0316227537,4.0063,1
60.3409275213,-0.0794609346,0.5670702598,241.096359972,0,0.0417109302,11,2502.4342930596,1998.1875320999,671.2276261824,-4.0355697169,0.9571,0
353.1913505402,-0.1062201819,0.6095801858,1047.529069536,0,0.0588716887,73,61333.2296805265,43335.0794905192,29284.9606683254,-4.0401757273,-7.22862,1
-87.5457189674,-0.0986930122,0.4113738191,333.000055344,0,0.0341199904,12,6087.4104208877,5953.5268773881,609.7055664658,-4.0460832631,2.8894,0
173.3171054895,-0.0307975316,0.6880874446,234.173213324,0,0.0275051825,22,2383.8389416481,1933.476808755,599.8285460371,-4.0505540747,2.58374,0
-113.6594596211,-0.1204852082,0.3832595895,366.979646812,2,0.0368959631,11,3494.3564301376,2295.1360255387,2058.8568508003,-4.0548441269,0.2815,0
364.7433938071,-0.0492558709,0.8216151567,307.17835828,0,0.0464039955,25,5134.0714869523,4505.1796575054,857.0312801394,-4.0720191943,2.7711,1
393.3002092288,-0.0551586516,0.803709586,373.211389724,0,0.0516409658,27,8133.6615904036,7479.0295581058,1066.1722871573,-4.0722429388,2.068,0
381.7983205791,-0.0404612597,0.6933701745,642.423546668,1,0.0263390711,59,19113.6715491178,18675.83110376,4340.4226997349,-4.0781653532,2.5149,0
81.608412441,-0.0280940531,0.5800309152,321.10664632,1,0.0299655275,20,3448.2934960598,2287.1036365416,1624.8804600257,-4.0798951205,4.52259,1
331.3989561271,-0.0814192088,0.7498519386,396.227374136,0,0.0496986064,28,6347.0079657173,4964.9124208227,2479.299778838,-4.0815541724,2.2785,0
156.1939658422,-0.0986305413,0.5960553118,601.161781812,0,0.0336752177,31,15581.6941233005,14011.7797026054,3530.2668800984,-4.0863835725,1.3611,1
205.7997229378,-0.0591457919,0.6739890318,328.145678248,0,0.0341686773,24,6041.7882229349,5408.7354934154,983.133788685,-4.0883477542,1.1703,1
112.6255312428,-0.0231748696,0.6124340216,284.13471964,0,0.0309171799,20,2741.5643974671,1843.0102922065,1350.4350457206,-4.0903811583,4.2394,1
36.899834379,-0.1036664914,0.5233515994,834.895973476,0,0.0444938502,28,13110.1732976757,10321.2648598488,7416.0083495842,-4.0912456534,-0.9734,0
-2.4269843072,-0.0706094258,0.4972911757,252.089877624,0,0.0452076672,12,1889.739210002,1405.1943528832,1122.6345051596,-4.1052090777,1.7696,1
353.5149355668,-0.0445437755,0.783461071,360.179755248,0,0.0484158526,24,7319.6382833406,6757.8862650532,958.0760869592,-4.1099503416,2.3619,0
306.8149228164,-0.09313961,0.6763261962,627.231575624,0,0.0471990291,37,15787.0390014368,10609.057594839,7058.0833828531,-4.1120052711,1.5522,1
2.6501723413,-0.0804863355,0.5027985626,324.963292976,0,0.0581422758,8,5184.2026608652,4927.518424883,736.5155555667,-4.1126656084,2.3381,0
169.3935937774,-0.0224113472,0.6610668931,255.162314292,0,0.0355744322,21,3052.0567731197,2148.9900763709,1349.602941874,-4.1140881466,3.3542,1
239.9766118744,-0.0414413085,0.7408332765,279.137162164,0,0.0434553242,17,3778.9873725829,3431.5131439424,659.3779750742,-4.1167687638,2.8892,1
164.119672888,-0.0418852502,0.6642431749,263.168542544,0,0.0282367651,22,4170.3037945854,3928.3565457742,521.2739881122,-4.1175169292,3.5205,1
33.348688417,-0.0992512968,0.5345684348,446.930664822,0,0.0481970069,16,4609.4617496092,3423.7784502205,1902.6612956595,-4.1192595747,1.922,0
261.7403858376,-0.0765489056,0.6851836731,390.240624188,0,0.0433922333,34,8496.4305676807,7616.6346792246,2304.3428882085,-4.1235181145,3.5832,0
26.4284552288,-0.0972220695,0.5226224225,364.10929274,0,0.0391092897,20,4821.6966552618,2857.7422940987,2453.9901113143,-4.1392582493,3.0365,0
13.1725529621,-0.0533311474,0.5169065892,229.017352648,2,0.0379415396,9,1683.6223426604,1199.136595207,638.0832466885,-4.1494716926,2.3645,1
16.6332903772,-0.1317185038,0.512225958,427.149183392,0,0.0554625786,21,12667.2848187727,12469.8622186294,1592.33543469,-4.1604738911,0.6664,0
42.0764863485,-0.0510883386,0.5403244265,321.059027432,1,0.0320975589,16,3634.5424723562,2963.78243701,1422.4675765909,-4.1607664068,3.6739,1
321.9228979347,-0.0561799498,0.6982324507,432.28757438,0,0.038219986,40,12329.3390315327,9322.9557354903,4382.3993619276,-4.1624747884,4.1864,0
178.2094723307,-0.0611807951,0.6725940538,281.152812228,0,0.0453985019,19,3157.6104939637,2220.0853712278,1305.6246412557,-4.1687910986,2.84042,0
331.1252688348,-0.0404944633,0.7433385655,325.225308472,0,0.0386616027,31,10756.3459416633,10561.0743136578,771.3450390129,-4.1844788667,2.3659,1
-44.6040915911,-0.1399074497,0.4620334229,440.049917204,1,0.0486311519,12,6580.5996508363,4213.0674756856,2983.4069245918,-4.1876597525,1.9177,0
-45.1344148007,-0.1079195254,0.4630781932,398.068490548,0,0.0498593561,14,10032.4593344814,9189.0772409651,1170.1802510156,-4.1898982441,3.7016,1
263.0797224987,-0.0758559607,0.7084428554,402.179086552,0,0.0596986589,26,5269.1072009779,3981.5065687505,2792.952462584,-4.1984435641,2.1495,0
203.4863927507,-0.0493167187,0.6874848896,299.140054624,1,0.0417468036,22,4343.4261328721,3905.4579508323,893.8481997517,-4.1994307166,2.0024,1
193.8956939584,-0.0262391062,0.7341671883,200.131348512,0,0.0437031484,16,1412.3725527877,1370.5750882961,452.0983595759,-4.2104024795,3.17834,0
103.0995492592,-0.0809591678,0.5914997953,336.1473925,0,0.0453466928,20,4609.3365641113,3612.288082665,1783.9120565326,-4.211704669,3.57746,0
48.2248700447,-0.1249825391,0.5418746582,371.100501884,0,0.0539340138,17,5228.9491912374,4184.455041332,1588.0063822184,-4.2242488542,2.4767,0
309.0952593976,-0.0404286848,0.7348696621,307.214743788,0,0.0379301698,29,8337.252901249,7582.1116201608,1071.685504796,-4.2299893008,2.3934,1
335.790204771,-0.0743293812,0.7211666394,545.262481828,0,0.0505459133,39,7534.0542783214,6817.5994495205,5032.7259350824,-4.2336239011,2.5807,1
170.3688975294,-0.0679860276,0.6450332402,360.13213636,0,0.0366768666,20,4072.8859975395,2915.2971916048,2228.7512313222,-4.234399254,2.5657,1
320.5764469675,-0.069549943,0.7258220282,451.1855689,0,0.0567553152,25,11635.2885702864,10645.2485424593,1903.8283257262,-4.2396085302,1.7178,1
284.0103446152,-0.0263482626,0.7518017529,338.210661452,0,0.0398122704,26,5150.4731718554,4664.6400445128,945.8332275144,-4.2405801224,2.8414,0
28.1094976131,-0.0828856778,0.5233520287,347.138224784,0,0.0609025884,17,9557.223554472,9205.8758454447,547.8992465909,-4.2484224426,2.64844,0
-115.9853810067,-0.1092187548,0.383879819,314.045819892,1,0.0337575226,11,3494.7131238694,2348.0962654718,1727.7830641198,-4.2486202179,2.5827,0
34.062959497,-0.1133080284,0.5234415193,458.126005424,0,0.0457442396,22,12696.7602767434,11388.5031296314,2243.5546617172,-4.2536741679,1.97722,1
193.5519029355,-0.0881151885,0.68386464,356.1856347321,0,0.0486054201,26,3643.8454307147,2734.0848931828,1582.6623518532,-4.255003149,1.67,0
51.8040332117,-0.0632715663,0.5584678173,248.082874096,1,0.050205865,13,2781.7660769069,2347.5836288513,545.604765304,-4.2599505285,2.5238,1
419.7352175544,-0.0305056948,0.8212552603,418.283157696,0,0.0364256781,38,5499.5584470917,4639.280345802,2220.78762716,-4.2688822569,3.5641,1
229.8872331835,-0.0264511654,0.6961415638,356.192234516,0,0.0285317777,28,5625.4407605014,5130.0832220376,1140.7867317664,-4.2697185173,4.3092,1
124.9288994213,-0.0813076029,0.613464368,344.173607248,0,0.0534714,24,4584.2134240282,3854.4097672101,1415.8452231509,-4.2702315269,1.50222,0
50.7661154041,-0.0432403654,0.5569858594,269.048652776,2,0.0327291682,13,1706.2417502056,1577.5511733301,1078.4066620431,-4.2782447774,2.945,1
198.4438223824,-0.0585597581,0.6830603724,287.163376912,0,0.0479446026,21,4186.6615421351,3238.9740905893,1307.0275232864,-4.2783105417,1.9229,1
259.3923307272,-0.0325092278,0.7587401712,294.148061196,0,0.0467229897,18,3354.9106515161,2862.2155904129,925.2681639216,-4.2825052816,2.40832,0
-75.8765346092,-0.106656852,0.4451649228,790.869758728,0,0.0388179689,24,11051.5781656831,9729.4866708768,5377.7392693545,-4.2847844299,-0.4065,0
65.0999170385,-0.0750737622,0.5619726871,295.095691276,0,0.0516455863,13,5047.7871241737,4659.9580547238,716.9541383518,-4.2854035307,2.9722,0
-49.6873777868,-0.0804697877,0.4454220255,261.055656304,1,0.0321377125,12,2954.4911401028,2588.2531412143,658.9196179803,-4.2863937383,4.09022,0
-57.305804131,-0.0826669896,0.4396773975,286.050905272,1,0.0402243366,11,2942.7977017925,1741.3932394796,1604.9005915958,-4.3127267784,2.4479,1
88.6522559924,-0.0582216335,0.5740087183,375.13267104,0,0.0257931721,25,5265.09801504,4413.0464715633,1826.5513828939,-4.3309342493,5.04484,1
250.3033978707,-0.0378963817,0.7112204419,335.16674804,0,0.034267386,25,5502.7808526108,4556.9928414138,1467.7679766524,-4.3437679558,2.1976,1
262.7642380122,-0.0547981606,0.7033719214,336.204907376,0,0.0356203115,28,6790.4134739788,5355.5570907131,1940.4442266053,-4.3443305615,2.3655,1
178.9665165142,-0.0422872328,0.6693592219,295.135447912,0,0.0385117516,21,3759.3892155968,2659.3687258282,1359.6593709629,-4.3587053708,1.3212,0
42.8523026543,-0.0558850579,0.5478596276,231.123484172,0,0.0233178922,16,2685.1910130474,2548.7150865716,439.0491891122,-4.3696916188,3.2459,1
307.9623012834,-0.0488354655,0.7035316391,549.295119348,0,0.0352232264,39,10398.9023842454,8897.1005750465,3275.755721421,-4.3704708401,1.8845,1
49.8054023588,-0.0896958608,0.5369805162,444.14067312,0,0.0418604406,25,11314.2320829315,10284.0675851086,1747.3933196122,-4.3712727734,2.96832,1
114.8579678773,-0.0935581911,0.5923413171,353.162708216,0,0.0497567064,23,8529.5840063335,7144.7868607509,1700.1385446182,-4.3723613294,3.2678,0
307.5239207897,-0.0556885563,0.7010061596,540.308703748,0,0.0311923029,44,10815.0286572336,9428.2706674964,3197.2174302789,-4.3779424019,4.7039,0
78.3457234359,-0.0832424385,0.5772606334,349.115044728,0,0.0492909164,14,3990.3437279578,2666.2023756563,1933.7394629055,-4.3804158226,2.1769,1
94.174149083,-0.1107077372,0.5612326534,653.075794096,0,0.044376026,28,15480.9119741934,10762.1513787573,6877.0304750622,-4.3872862656,1.444,1
315.5177399241,-0.0394550391,0.7106247734,472.233522136,0,0.0398644869,28,9800.298884452,9235.4208942255,2057.2211002215,-4.3884126888,1.14742,1
152.951054859,-0.0676217679,0.6112309019,540.207626872,0,0.0266240046,36,6650.2581120837,5774.0056020214,4223.6404186656,-4.3902969275,1.4296,1
102.1468775112,-0.0409842376,0.6243754987,237.092041812,1,0.0269575849,16,1468.7637880205,1206.3351855045,701.650153091,-4.3980537867,2.8978,0
56.5756837407,-0.0717029228,0.5510858055,346.08509786,2,0.0307287735,20,5588.7510422103,4854.8089785444,1218.8294196635,-4.4055540984,2.9217,1
243.569909996,-0.0227766756,0.7331486094,274.204513452,0,0.0269545377,26,3063.1243239577,2594.3475695664,930.1379626623,-4.4079523137,3.50644,0
196.2426740934,-0.0480776346,0.6757594608,343.089539044,0,0.0407971126,22,6214.27133246,5318.7052092554,1039.7989060472,-4.4105400833,2.1115,0
396.7385400578,-0.0623372577,0.7942202927,389.206304344,0,0.0517545327,27,9798.6475362247,8901.5257842112,1177.1266601768,-4.4106247798,1.3507,1
264.692945813,-0.0480223371,0.7587263861,259.168462292,0,0.0450733178,21,3376.1372991671,2582.8485944491,921.125405065,-4.4177694232,2.7827,1
234.6492625234,-0.0568358077,0.6920095407,352.182063756,0,0.0359108191,28,4826.974159392,3211.9605005643,2517.2626396406,-4.4179880241,2.16868,0
290.3735795714,-0.0243578013,0.7526527285,350.199428072,0,0.0334381771,26,4092.503831881,2442.6700397921,2156.6684726029,-4.421432159,4.1483,1
273.8380278782,-0.0553881227,0.7123006505,399.277344044,0,0.0324436922,37,8749.6953871827,8615.1469709925,879.4257153211,-4.433618001,5.101,1
178.9783960609,-0.0430540435,0.6598228616,319.168462292,0,0.0438010926,21,3597.9732858016,3058.9384374973,1688.0735706022,-4.4419965661,3.05322,1
182.4781575631,-0.0531131883,0.6404533132,414.161328312,0,0.035008758,26,6426.4573083206,5887.2119863241,1771.278400887,-4.4420917793,3.3685,1
264.2068096695,-0.0468407322,0.7026375987,369.205241724,0,0.0376008976,27,6173.3078393523,5496.7556160331,1794.0504416367,-4.4424044699,2.4123,1
220.9889514907,-0.1344693198,0.690392561,397.125255856,0,0.0415421607,28,4834.0471746008,3472.481893931,2378.2502925919,-4.4477949889,-0.5397,0
178.3495546689,-0.0308504619,0.7139045495,212.131348512,0,0.0424157753,16,1695.9450909191,1611.8217817185,423.1361352182,-4.461252797,2.8563,0
176.0538813141,-0.0342287952,0.6862161966,265.157897608,0,0.0414354663,19,2355.6296141836,1867.061996273,1002.9055871746,-4.4633570512,2.6949,0
129.7924238363,-0.0213716471,0.6284058053,284.13471964,0,0.0313386874,20,3470.3081024029,2267.5085244879,1279.9310502882,-4.4641811583,4.241,1
338.2919818447,-0.0325670537,0.7832482546,356.221226136,0,0.0338166237,28,5575.094803091,4551.143310372,1349.0061576383,-4.4666300376,2.784,1
-19.6136969579,-0.0851997335,0.4791431678,273.055656304,1,0.0348385726,12,3949.8077925564,3770.8729459636,453.0345959199,-4.4758045664,4.1626,1
74.338369548,-0.1050897774,0.5656946325,364.105921612,0,0.0461682647,16,6652.6462067032,5800.979408409,1086.3546402957,-4.4829789958,1.7852,0
188.1356273384,-0.0451574144,0.6757459025,296.188863388,0,0.0416341956,24,3377.5526992276,2089.1318791992,1822.2010952523,-4.4831573377,3.5806,1
221.4547203793,-0.0653208741,0.6526938098,459.19065428,0,0.045633823,25,11953.2580220098,9290.2183700843,3159.7778265449,-4.4848582822,2.6996,1
110.3338883696,-0.0659134389,0.5912717258,357.114712468,0,0.0402794401,19,7970.811662382,7779.806124172,951.6325764389,-4.5044381052,2.4909,1
-38.3892410863,-0.0924602436,0.4662864278,344.056384576,1,0.0398262234,13,7525.4717913814,6714.4960957821,1138.7069014979,-4.5049995024,3.9274,1
-72.0436035187,-0.1029194542,0.4345130917,407.11807942,0,0.0309911748,15,5849.3122220581,4576.7736291269,2032.1522261366,-4.5062941058,2.0165,1
-4.789229436,-0.0670399064,0.4956556542,365.060090052,1,0.0348836288,16,5518.5442741665,4964.7970264301,1063.8647127248,-4.5099182803,2.71412,1
-1.7514130765,-0.0957721304,0.4981630028,281.080041212,0,0.038773908,11,2970.3603195306,1740.1143263964,1545.2341168535,-4.5114390834,2.3843,1
-19.2865829247,-0.0914371641,0.4827827452,431.01421756,0,0.0419202909,15,8461.2003126996,7306.7129054713,1681.11678305,-4.5171422227,1.6519,1
322.0927963962,-0.0428185746,0.732480208,363.252191916,0,0.040001679,33,12359.154206929,11801.8548165985,849.2715413458,-4.5171753794,3.2686,1
163.3708693626,-0.0502945305,0.653275552,337.204179104,0,0.0316811279,27,4593.8828011114,4422.1641626553,774.498002022,-4.5205725157,4.221,0
235.0656449856,-0.0254160191,0.7192106888,313.167793596,0,0.0426428943,23,3137.3548882093,2544.3451190022,1466.1924655975,-4.5266563865,3.1938,1
111.3952068635,-0.0666943656,0.5998997043,304.133554004,0,0.0537394544,17,7129.6358888261,6947.6714517402,403.0934995271,-4.5310030599,2.9834,1
277.6410177224,-0.0376728311,0.7324646514,372.277678392,0,0.0293626335,36,6170.8104684812,5755.3485103784,1125.1836257398,-4.5425962278,3.8145,1
151.3112772204,-0.047016309,0.6313386426,371.148120772,0,0.0361786908,21,3536.3346120032,2745.7982359505,2325.5097841386,-4.5460479896,2.5822,1
489.7213418968,-0.0501399078,0.7564287544,803.481976648,0,0.0362764923,69,17041.5934777459,13587.3441051588,9014.4629049661,-4.5466856146,4.639,1
134.7709155473,-0.066424743,0.605865033,355.166269372,1,0.0338183018,26,6736.526813991,5115.801699779,2088.7914507896,-4.5511207701,2.3501,0
37.3143503222,-0.0842557358,0.5348883762,303.079284208,2,0.036474662,19,5545.9415200815,4879.3509131743,954.1942765198,-4.5547120634,3.3779,0
27.6668953891,-0.0841521316,0.5263709872,314.061279928,0,0.0368785169,14,4386.6390430751,3630.2436246396,1094.4589061446,-4.5550303095,2.5577,1
195.5544890486,-0.037091214,0.6800536016,370.089204696,0,0.0360769039,23,5380.2289664659,4902.913959544,1009.3137872426,-4.5595705168,2.6804,1
218.04503237,-0.0366912469,0.6869358445,339.231062548,0,0.0369052196,29,3844.7421364598,3147.1588097878,1875.3709575104,-4.5772349329,3.3619,1
294.8134838159,-0.0506542571,0.7389452971,367.166269372,1,0.0423450364,26,7730.4467968475,7089.3324365143,1089.5650229744,-4.5788766341,2.0878,1
114.047008015,-0.0812908337,0.5815364668,408.124274108,0,0.0331537058,24,13018.980324888,11900.9386323173,1598.0578857046,-4.580626471,2.6787,1
-83.5780573082,-0.073900625,0.4272507995,402.999009788,0,0.0316794219,14,5397.2524147245,3873.6773641644,2500.7062737188,-4.5810585154,4.2371,1
241.9494322575,-0.0497383798,0.7444649143,259.157228912,0,0.0362184648,21,3045.3314725354,2654.5782087441,781.1003112069,-4.5907965459,2.5676,0
129.9135376411,-0.0988543262,0.5795780548,588.30199562,0,0.0440390303,40,10642.5525271992,9682.4167612679,5049.9667979653,-4.5963924148,-1.96573,1
221.5481394963,-0.0751567856,0.6829997926,344.198759376,0,0.0391405224,28,6273.6567436329,5636.0738637349,1063.1036649275,-4.5966032687,4.8005,1
72.2776034988,-0.067417061,0.5638741438,302.143056068,0,0.0412962702,19,6957.7266736526,6662.2210215826,656.7892837033,-4.5981209695,2.3681,1
357.4990984537,-0.05220006,0.7418373134,416.329045268,0,0.0348968672,44,9060.2295175029,6556.4305494303,3276.6292256415,-4.5996907705,5.7047,1
24.5178666497,-0.0914084327,0.5246523305,313.086269464,0,0.0341402037,12,3190.5971946903,1890.724350024,1861.9569989913,-4.5999071418,2.5477,1
151.7969418793,-0.0662874371,0.6061142712,477.160138436,1,0.041051402,28,9494.8596083985,8449.6904471012,2529.3340082392,-4.6104390435,2.9983,0
207.8974599769,-0.0633611707,0.6562319739,422.161500068,0,0.0560285498,19,8641.7691894991,7640.7882028324,1759.2988473694,-4.6117060068,2.4427,1
216.5537643058,-0.0361951647,0.7064233089,261.172878976,0,0.0320569903,23,3430.3370733792,3180.0256714673,678.5526284588,-4.6165241379,3.4167,0
-60.4729058778,-0.1079719376,0.4493071629,453.056147544,1,0.0329994946,17,6376.6644154105,5414.2924046154,2252.9678430275,-4.6185069852,2.68782,0
404.9601902938,-0.0445551222,0.8202689311,363.1794209,0,0.0551402312,25,5821.7186770211,4008.6778981332,2218.8526483984,-4.6258160685,2.6759,1
321.3312222229,-0.0619175461,0.7278097577,448.222288756,0,0.0455963899,28,14167.5854978938,13230.3636882156,1376.1855048049,-4.6302241062,1.0871,1
244.0930589192,-0.0583419352,0.6618211027,507.265459032,0,0.0292370084,41,11958.9860904382,10133.0309060051,2798.7167014332,-4.6303776267,4.47752,1
16.6324862966,-0.1256898401,0.5161048823,332.068473484,0,0.0511638906,12,3476.5627884808,2227.74739502,2030.9507278786,-4.6422064167,3.6658,0
173.7186900178,-0.0710045812,0.6336107076,340.189926008,0,0.0556661706,24,9970.9492132821,8988.8175869939,1542.7508099159,-4.6438193444,2.88284,1
224.5668597414,-0.0512105782,0.6801769383,388.163436488,0,0.0372781803,24,4484.5669723724,3804.556528444,2357.1692183793,-4.648461285,3.2018,1
83.5199058874,-0.0928811734,0.5612088706,424.145678248,0,0.0435927996,24,6590.4699892191,5628.4766315499,3261.2789872557,-4.6510216742,4.7444,0
95.7825818373,-0.1100345802,0.5841860042,348.13615912,0,0.0556127929,20,4830.1537735617,3740.685763306,1774.9494441593,-4.6511576671,4.41992,1
309.9935393115,-0.0893033578,0.6562388829,1092.643062116,0,0.0364433327,88,21540.5877775872,18141.5012444668,13239.0607692189,-4.6642375117,-3.3119,1
128.1498696493,-0.0401460598,0.6401444479,238.110613068,0,0.0424299763,14,2462.2608817646,2256.9654405332,487.2994628864,-4.6707756903,3.12424,0
169.3053169904,-0.0561777599,0.6726800885,287.072847656,0,0.0438513134,13,4192.6068971332,3723.666559592,549.4837672429,-4.6749924316,2.3709,0
